Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-11 09:30:00-05:00,228.7404022216797,230.4199981689453,228.33999633789062,228.6121063232422,228.6121063232422,3089490
2022-02-11 09:45:00-05:00,228.55999755859375,229.9600067138672,226.50999450683594,226.82000732421875,226.82000732421875,2064112
2022-02-11 10:00:00-05:00,226.8300018310547,227.8000030517578,224.5800018310547,225.31179809570312,225.31179809570312,2712891
2022-02-11 10:15:00-05:00,225.33290100097656,225.86790466308594,224.4199981689453,225.1699981689453,225.1699981689453,1974435
2022-02-11 10:30:00-05:00,225.1699981689453,226.25,224.85000610351562,226.00999450683594,226.00999450683594,1578102
2022-02-11 10:45:00-05:00,226.00999450683594,226.47000122070312,224.77000427246094,225.06959533691406,225.06959533691406,1026062
2022-02-11 11:00:00-05:00,225.0800018310547,226.30999755859375,224.6199951171875,225.02000427246094,225.02000427246094,1077976
2022-02-11 11:15:00-05:00,224.97000122070312,225.47999572753906,224.4499969482422,224.5399932861328,224.5399932861328,1027827
2022-02-11 11:30:00-05:00,224.52999877929688,225.0800018310547,223.61000061035156,224.10350036621094,224.10350036621094,1282019
2022-02-11 11:45:00-05:00,224.08999633789062,225.41000366210938,224.08999633789062,224.8800048828125,224.8800048828125,1328309
2022-02-11 12:00:00-05:00,224.8350067138672,224.86000061035156,224.2899932861328,224.52499389648438,224.52499389648438,642654
2022-02-11 12:15:00-05:00,224.52999877929688,224.64999389648438,223.8300018310547,224.4550018310547,224.4550018310547,855792
2022-02-11 12:30:00-05:00,224.4499969482422,224.9600067138672,224.1199951171875,224.13999938964844,224.13999938964844,793791
2022-02-11 12:45:00-05:00,224.15499877929688,224.15499877929688,222.80999755859375,223.02999877929688,223.02999877929688,1122829
2022-02-11 13:00:00-05:00,223.02000427246094,223.47000122070312,222.26939392089844,222.5850067138672,222.5850067138672,1149652
2022-02-11 13:15:00-05:00,222.61000061035156,222.9199981689453,222.02000427246094,222.0800018310547,222.0800018310547,1469387
2022-02-11 13:30:00-05:00,222.05999755859375,222.1300048828125,220.75999450683594,221.30039978027344,221.30039978027344,1923608
2022-02-11 13:45:00-05:00,221.22000122070312,221.6199951171875,220.30999755859375,220.55999755859375,220.55999755859375,1652363
2022-02-11 14:00:00-05:00,220.52999877929688,221.5500030517578,220.11000061035156,221.52000427246094,221.52000427246094,1846497
2022-02-11 14:15:00-05:00,221.47999572753906,222.2100067138672,220.0,220.36000061035156,220.36000061035156,2121590
2022-02-11 14:30:00-05:00,220.32000732421875,221.39999389648438,220.0500030517578,220.1999969482422,220.1999969482422,1213671
2022-02-11 14:45:00-05:00,220.2100067138672,220.4499969482422,219.32000732421875,220.24000549316406,220.24000549316406,1605774
2022-02-11 15:00:00-05:00,220.27999877929688,221.44000244140625,220.13040161132812,220.39999389648438,220.39999389648438,1430108
2022-02-11 15:15:00-05:00,220.38999938964844,221.0998992919922,219.82000732421875,220.40499877929688,220.40499877929688,1461464
2022-02-11 15:30:00-05:00,220.3699951171875,220.41000366210938,218.7700958251953,219.16000366210938,219.16000366210938,2201124
2022-02-11 15:45:00-05:00,219.0800018310547,220.97999572753906,218.94000244140625,219.53500366210938,219.53500366210938,3216156
