Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-11 09:30:00-05:00,3162.690185546875,3180.0,3145.0,3147.570068359375,3147.570068359375,247649
2022-02-11 09:45:00-05:00,3146.68994140625,3175.4599609375,3141.02001953125,3143.929931640625,3143.929931640625,170491
2022-02-11 10:00:00-05:00,3145.27001953125,3162.199951171875,3130.659912109375,3134.43994140625,3134.43994140625,180923
2022-02-11 10:15:00-05:00,3134.469970703125,3142.0,3125.14990234375,3137.2900390625,3137.2900390625,163089
2022-02-11 10:30:00-05:00,3136.989990234375,3150.0,3131.888916015625,3145.139892578125,3145.139892578125,107873
2022-02-11 10:45:00-05:00,3145.590087890625,3150.0,3131.780029296875,3135.830078125,3135.830078125,87911
2022-02-11 11:00:00-05:00,3136.965087890625,3148.0,3132.760009765625,3136.52001953125,3136.52001953125,66965
2022-02-11 11:15:00-05:00,3134.639892578125,3143.989990234375,3131.820068359375,3134.300048828125,3134.300048828125,47875
2022-02-11 11:30:00-05:00,3137.2099609375,3139.429931640625,3121.81005859375,3124.718994140625,3124.718994140625,83495
2022-02-11 11:45:00-05:00,3125.989990234375,3131.989990234375,3121.97998046875,3127.969970703125,3127.969970703125,59886
2022-02-11 12:00:00-05:00,3128.419921875,3130.970703125,3118.340087890625,3128.27001953125,3128.27001953125,70845
2022-02-11 12:15:00-05:00,3129.68505859375,3130.97998046875,3117.39990234375,3123.949951171875,3123.949951171875,46230
2022-02-11 12:30:00-05:00,3123.7900390625,3129.7900390625,3121.385009765625,3122.9599609375,3122.9599609375,46163
2022-02-11 12:45:00-05:00,3122.449951171875,3123.0,3107.0,3109.794921875,3109.794921875,103864
2022-02-11 13:00:00-05:00,3109.103271484375,3115.669921875,3102.9951171875,3108.929931640625,3108.929931640625,78150
2022-02-11 13:15:00-05:00,3110.580078125,3116.0,3103.429931640625,3105.030517578125,3105.030517578125,57069
2022-02-11 13:30:00-05:00,3104.130126953125,3104.130126953125,3084.89990234375,3089.31005859375,3089.31005859375,197968
2022-02-11 13:45:00-05:00,3088.27001953125,3101.27001953125,3079.0,3081.284912109375,3081.284912109375,174249
2022-02-11 14:00:00-05:00,3080.0,3090.8798828125,3072.02001953125,3081.489990234375,3081.489990234375,188162
2022-02-11 14:15:00-05:00,3079.360107421875,3095.0498046875,3069.489990234375,3071.52490234375,3071.52490234375,125820
2022-02-11 14:30:00-05:00,3071.5400390625,3085.948486328125,3069.22509765625,3075.510009765625,3075.510009765625,112171
2022-02-11 14:45:00-05:00,3076.634521484375,3077.579833984375,3062.318115234375,3070.989990234375,3070.989990234375,122054
2022-02-11 15:00:00-05:00,3071.8349609375,3086.110107421875,3070.010009765625,3074.9599609375,3074.9599609375,138712
2022-02-11 15:15:00-05:00,3074.669921875,3083.590087890625,3065.919921875,3073.014892578125,3073.014892578125,118964
2022-02-11 15:30:00-05:00,3071.02001953125,3072.070068359375,3054.675048828125,3060.145751953125,3060.145751953125,159866
2022-02-11 15:45:00-05:00,3061.030029296875,3086.60009765625,3058.010009765625,3063.449951171875,3063.449951171875,306691
