Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-11 09:30:00-05:00,911.1099853515625,915.9600219726562,900.6699829101562,903.885009765625,903.885009765625,2146062
2022-02-11 09:45:00-05:00,903.7957153320312,912.4735717773438,898.2401123046875,898.9600219726562,898.9600219726562,1589312
2022-02-11 10:00:00-05:00,898.6699829101562,904.4398803710938,891.0,892.8599853515625,892.8599853515625,1470309
2022-02-11 10:15:00-05:00,892.2999877929688,895.1699829101562,887.530029296875,892.2987060546875,892.2987060546875,1517638
2022-02-11 10:30:00-05:00,892.1763916015625,898.3800048828125,890.0999755859375,893.597412109375,893.597412109375,847887
2022-02-11 10:45:00-05:00,894.0198974609375,894.9099731445312,884.5,886.6799926757812,886.6799926757812,1004673
2022-02-11 11:00:00-05:00,886.469970703125,891.0,883.0,883.5,883.5,792545
2022-02-11 11:15:00-05:00,883.260009765625,887.836669921875,882.8800048828125,886.3300170898438,886.3300170898438,675671
2022-02-11 11:30:00-05:00,886.0,889.2000122070312,882.0999755859375,884.4161987304688,884.4161987304688,622429
2022-02-11 11:45:00-05:00,884.4000244140625,887.7999877929688,883.0001220703125,886.0266723632812,886.0266723632812,646628
2022-02-11 12:00:00-05:00,886.0,892.469970703125,884.5700073242188,890.739990234375,890.739990234375,610918
2022-02-11 12:15:00-05:00,891.1099243164062,891.27001953125,885.5993041992188,890.1035766601562,890.1035766601562,481818
2022-02-11 12:30:00-05:00,890.5299072265625,892.114013671875,887.989990234375,888.0999755859375,888.0999755859375,344567
2022-02-11 12:45:00-05:00,888.0,888.8198852539062,882.5999755859375,883.4086303710938,883.4086303710938,471529
2022-02-11 13:00:00-05:00,883.2999877929688,887.89990234375,882.3699951171875,884.9500122070312,884.9500122070312,386735
2022-02-11 13:15:00-05:00,885.0,886.0,881.010009765625,881.2000122070312,881.2000122070312,412304
2022-02-11 13:30:00-05:00,881.3400268554688,881.5745849609375,870.4100952148438,873.1099853515625,873.1099853515625,1409657
2022-02-11 13:45:00-05:00,872.75,873.2100219726562,868.0,870.1400756835938,870.1400756835938,1118074
2022-02-11 14:00:00-05:00,870.0999755859375,872.7000122070312,863.5,866.9500122070312,866.9500122070312,1135941
2022-02-11 14:15:00-05:00,867.4899291992188,871.3599243164062,862.2999877929688,863.0,863.0,916425
2022-02-11 14:30:00-05:00,863.219970703125,866.0399780273438,857.0,859.0,859.0,1103616
2022-02-11 14:45:00-05:00,858.780029296875,859.7000122070312,852.010009765625,855.5394897460938,855.5394897460938,1035053
2022-02-11 15:00:00-05:00,855.5599975585938,864.3499755859375,855.3499755859375,858.5999755859375,858.5999755859375,1160705
2022-02-11 15:15:00-05:00,858.9400024414062,862.3300170898438,855.1099853515625,857.72998046875,857.72998046875,885507
2022-02-11 15:30:00-05:00,857.239990234375,858.2000122070312,850.7000122070312,852.4500122070312,852.4500122070312,1029225
2022-02-11 15:45:00-05:00,852.3400268554688,866.0,851.8800048828125,859.3300170898438,859.3300170898438,1815171
