Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-11 09:30:00-05:00,172.58999633789062,173.0800018310547,171.62249755859375,171.68980407714844,171.68980407714844,7641189
2022-02-11 09:45:00-05:00,171.67999267578125,172.85000610351562,171.6199951171875,171.82870483398438,171.82870483398438,3560959
2022-02-11 10:00:00-05:00,171.82000732421875,172.64999389648438,171.3000030517578,171.39999389648438,171.39999389648438,3792020
2022-02-11 10:15:00-05:00,171.39999389648438,171.85000610351562,171.02999877929688,171.72000122070312,171.72000122070312,3458543
2022-02-11 10:30:00-05:00,171.72999572753906,172.4600067138672,171.5800018310547,172.2303009033203,172.2303009033203,2630583
2022-02-11 10:45:00-05:00,172.25,172.69500732421875,171.94000244140625,172.0800018310547,172.0800018310547,2481328
2022-02-11 11:00:00-05:00,172.08999633789062,172.55999755859375,171.5800018310547,171.75900268554688,171.75900268554688,2009408
2022-02-11 11:15:00-05:00,171.76499938964844,172.2550048828125,171.39999389648438,172.05999755859375,172.05999755859375,1990444
2022-02-11 11:30:00-05:00,172.05999755859375,172.17999267578125,171.3699951171875,171.44459533691406,171.44459533691406,1864211
2022-02-11 11:45:00-05:00,171.44940185546875,171.9199981689453,171.3000030517578,171.7899932861328,171.7899932861328,1701913
2022-02-11 12:00:00-05:00,171.77999877929688,172.1999969482422,171.52000427246094,171.99000549316406,171.99000549316406,2003268
2022-02-11 12:15:00-05:00,171.99000549316406,171.99000549316406,171.53500366210938,171.80999755859375,171.80999755859375,1349603
2022-02-11 12:30:00-05:00,171.8000030517578,172.07000732421875,171.72999572753906,171.85000610351562,171.85000610351562,1400512
2022-02-11 12:45:00-05:00,171.85000610351562,171.94000244140625,171.35000610351562,171.51499938964844,171.51499938964844,1420006
2022-02-11 13:00:00-05:00,171.50999450683594,171.85000610351562,171.3699951171875,171.57000732421875,171.57000732421875,1541670
2022-02-11 13:15:00-05:00,171.5850067138672,171.63999938964844,171.02000427246094,171.02499389648438,171.02499389648438,1725353
2022-02-11 13:30:00-05:00,171.02999877929688,171.04949951171875,169.5,169.74000549316406,169.74000549316406,4356608
2022-02-11 13:45:00-05:00,169.74000549316406,169.82000732421875,168.88999938964844,169.16000366210938,169.16000366210938,4043317
2022-02-11 14:00:00-05:00,169.14999389648438,169.5800018310547,168.5,169.24000549316406,169.24000549316406,4327220
2022-02-11 14:15:00-05:00,169.24000549316406,170.0,168.7100067138672,168.97999572753906,168.97999572753906,3677520
2022-02-11 14:30:00-05:00,168.97999572753906,169.85000610351562,168.85000610351562,169.05999755859375,169.05999755859375,2937770
2022-02-11 14:45:00-05:00,169.07000732421875,169.22999572753906,168.2899932861328,168.82000732421875,168.82000732421875,2859403
2022-02-11 15:00:00-05:00,168.83999633789062,169.5,168.63999938964844,168.9600067138672,168.9600067138672,3416377
2022-02-11 15:15:00-05:00,168.9499969482422,169.32000732421875,168.3800048828125,168.8350067138672,168.8350067138672,3142482
2022-02-11 15:30:00-05:00,168.8350067138672,169.0500030517578,168.0399932861328,168.4149932861328,168.4149932861328,4389594
2022-02-11 15:45:00-05:00,168.4199981689453,169.6999969482422,168.34359741210938,168.44000244140625,168.44000244140625,7475365
