Datetime,Open,High,Low,Close,Adj Close,Volume
2022-02-11 09:30:00-05:00,449.7900085449219,450.3299865722656,448.8599853515625,449.4800109863281,449.4800109863281,7347238
2022-02-11 09:45:00-05:00,449.489990234375,451.6050109863281,448.7900085449219,449.18829345703125,449.18829345703125,5025712
2022-02-11 10:00:00-05:00,449.1600036621094,450.82000732421875,448.5199890136719,449.0400085449219,449.0400085449219,4731943
2022-02-11 10:15:00-05:00,449.010009765625,450.20001220703125,448.2799987792969,449.7018127441406,449.7018127441406,3560372
2022-02-11 10:30:00-05:00,449.7200012207031,450.42999267578125,449.0199890136719,449.94000244140625,449.94000244140625,2551703
2022-02-11 10:45:00-05:00,449.9599914550781,450.29998779296875,448.70001220703125,449.0,449.0,2243964
2022-02-11 11:00:00-05:00,449.0299987792969,450.14300537109375,448.25,448.4660949707031,448.4660949707031,2606727
2022-02-11 11:15:00-05:00,448.42999267578125,448.8450012207031,447.75,448.1600036621094,448.1600036621094,3154643
2022-02-11 11:30:00-05:00,448.1499938964844,448.6000061035156,446.82000732421875,447.1400146484375,447.1400146484375,3274667
2022-02-11 11:45:00-05:00,447.3800048828125,448.2699890136719,446.9599914550781,447.9200134277344,447.9200134277344,3031424
2022-02-11 12:00:00-05:00,447.9100036621094,448.6700134277344,447.5,448.2950134277344,448.2950134277344,2014907
2022-02-11 12:15:00-05:00,448.29998779296875,448.3599853515625,447.26611328125,447.9200134277344,447.9200134277344,1872548
2022-02-11 12:30:00-05:00,447.92999267578125,448.32000732421875,447.5299987792969,447.6199951171875,447.6199951171875,1622715
2022-02-11 12:45:00-05:00,447.610595703125,447.6400146484375,446.3900146484375,446.68499755859375,446.68499755859375,2549527
2022-02-11 13:00:00-05:00,446.67999267578125,447.70001220703125,446.3900146484375,446.9599914550781,446.9599914550781,2225485
2022-02-11 13:15:00-05:00,446.9599914550781,447.0799865722656,445.67999267578125,445.69000244140625,445.69000244140625,2127105
2022-02-11 13:30:00-05:00,445.67999267578125,445.75,442.32000732421875,442.6300048828125,442.6300048828125,9281386
2022-02-11 13:45:00-05:00,442.6300048828125,443.1000061035156,441.0,441.760009765625,441.760009765625,10599376
2022-02-11 14:00:00-05:00,441.760009765625,442.7300109863281,440.4800109863281,442.5,442.5,10580761
2022-02-11 14:15:00-05:00,442.5,443.8999938964844,440.8999938964844,441.2200012207031,441.2200012207031,8906680
2022-02-11 14:30:00-05:00,441.2300109863281,443.1199951171875,440.9100036621094,441.2200012207031,441.2200012207031,6181965
2022-02-11 14:45:00-05:00,441.239990234375,441.45001220703125,439.42999267578125,440.94000244140625,440.94000244140625,7542389
2022-02-11 15:00:00-05:00,440.95001220703125,442.7900085449219,440.6000061035156,441.010009765625,441.010009765625,6714780
2022-02-11 15:15:00-05:00,440.9800109863281,442.1340026855469,440.010009765625,441.0799865722656,441.0799865722656,5644262
2022-02-11 15:30:00-05:00,441.0799865722656,441.3500061035156,438.94000244140625,440.010009765625,440.010009765625,7577265
2022-02-11 15:45:00-05:00,440.0169982910156,442.5199890136719,439.8800048828125,440.5,440.5,15428924
